,out_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,week,hour,min
2887,851181601098191,2018-03-09 14:21:56,2018-03-09 15:26:48,22.712439,113.28931000000001,22.960128,113.089753,4,14,21
2888,851181601098191,2018-03-09 22:24:14,2018-03-09 22:30:14,22.947923,113.10790800000001,22.960048,113.091149,4,22,24
2889,851181601098191,2018-03-10 12:10:39,2018-03-10 12:34:48,22.960307,113.088948,22.943310999999998,113.07356499999999,5,12,10
2890,851181601098191,2018-03-10 13:23:01,2018-03-10 13:26:19,22.947035,113.074773,22.944448,113.073326,5,13,23
2891,851181601098191,2018-03-11 13:21:20,2018-03-11 13:42:56,21.715787,112.34855400000001,21.853266,112.395715,6,13,21
2892,851181601098191,2018-03-11 14:16:32,2018-03-11 16:38:59,21.875322,112.40639499999999,22.957204,113.100778,6,14,16
2893,851181601098191,2018-03-11 20:22:21,2018-03-11 20:25:17,22.958037,113.10137900000001,22.959619,113.08993799999999,6,20,22
2894,851181601098191,2018-03-12 17:50:43,2018-03-12 18:02:37,22.964914,113.063994,22.959912,113.088784,0,17,50
2895,851181601098191,2018-03-14 10:18:57,2018-03-14 10:30:39,22.959404,113.09006200000002,22.953143,113.101782,2,10,18
2896,851181601098191,2018-03-14 10:55:07,2018-03-14 10:58:20,22.955392,113.101256,22.958384,113.09108,2,10,55
2897,851181601098191,2018-03-16 11:35:19,2018-03-16 11:41:04,22.961062,113.08856399999999,22.964411,113.07144299999999,4,11,35
2898,851181601098191,2018-03-16 18:19:57,2018-03-16 18:35:10,22.958626000000002,113.088944,22.950889,113.125133,4,18,19
2899,851181601098191,2018-03-16 21:46:53,2018-03-16 21:49:43,22.969583,113.096566,22.960871,113.090341,4,21,46
2900,851181601098191,2018-03-20 21:17:31,2018-03-20 22:20:41,22.959223,113.08998400000002,22.958308,113.100757,1,21,17
2901,851181601098191,2018-03-21 09:50:09,2018-03-21 10:41:10,22.96124,113.088445,22.785354,112.56551,2,9,50
2902,851181601098191,2018-03-22 10:44:14,2018-03-22 10:50:15,22.960654,113.08276299999999,22.967191,113.06083400000001,3,10,44
2903,851181601098191,2018-03-22 11:45:31,2018-03-22 11:48:22,22.965432,113.06253799999999,22.967862,113.06640300000001,3,11,45
2904,851181601098191,2018-03-23 08:47:34,2018-03-23 08:59:40,22.95994,113.089427,22.951309,113.095499,4,8,47
2905,851181601098191,2018-03-23 10:12:55,2018-03-23 10:18:58,22.951563,113.09508400000001,22.959882999999998,113.08876799999999,4,10,12
2906,851181601098191,2018-03-24 00:29:26,2018-03-24 00:35:26,22.945844,113.08686000000002,22.959785999999998,113.08860200000001,5,0,29
2907,851181601098191,2018-03-24 21:32:08,2018-03-24 21:38:10,22.947411,113.10909199999999,22.956248000000002,113.099897,5,21,32
2908,851181601098191,2018-03-28 18:25:58,2018-03-28 18:28:40,22.959099,113.08996200000001,22.957875,113.086685,2,18,25
2909,851181601098191,2018-03-28 21:25:04,2018-03-28 21:30:47,22.957455,113.083368,22.960101,113.090193,2,21,25
2910,851181601098191,2018-03-31 10:45:26,2018-03-31 10:54:11,22.934104,113.119675,22.954322,113.103095,5,10,45
2911,851181601098191,2018-03-31 16:09:36,2018-03-31 16:18:40,22.953228,113.081872,22.953744,113.090795,5,16,9
2912,851181601098191,2018-04-04 15:48:52,2018-04-04 15:51:56,22.959577,113.090099,22.958756,113.093003,2,15,48
2913,851181601098191,2018-04-05 08:47:31,2018-04-05 09:14:26,22.964414,113.092396,22.942987,113.111318,3,8,47
2914,851181601098191,2018-04-05 09:27:06,2018-04-05 09:36:10,22.939137,113.103117,22.92132,113.10680900000001,3,9,27
2915,851181601098191,2018-04-05 10:46:09,2018-04-05 10:52:09,22.921019,113.106378,22.938119,113.10581100000002,3,10,46
2916,851181601098191,2018-04-05 14:00:49,2018-04-05 14:03:37,22.958161999999998,113.090121,22.952528,113.083797,3,14,0
2917,851181601098191,2018-04-07 12:05:43,2018-04-07 12:08:31,22.958414,113.092453,22.959020000000002,113.09016799999999,5,12,5
2918,851181601098191,2018-04-08 15:29:51,2018-04-08 15:32:56,22.958506,113.09016000000001,22.953695,113.08301999999999,6,15,29
2919,851181601098191,2018-04-09 10:28:02,2018-04-09 10:31:10,22.958833,113.09016299999999,22.959712,113.094796,0,10,28
2920,851181601098191,2018-04-09 12:15:20,2018-04-09 12:17:59,22.95856400000001,113.090102,22.957061,113.09716399999999,0,12,15
2921,851181601098191,2018-04-09 13:17:48,2018-04-09 13:45:13,22.958022,113.09721,22.876935,113.178104,0,13,17
2922,851181601098191,2018-04-12 19:44:57,2018-04-12 19:47:39,22.966581,113.0943,22.958744,113.096523,3,19,44
2923,851181601098191,2018-04-12 20:58:21,2018-04-12 21:01:29,22.958455999999998,113.09013999999999,22.950385999999998,113.08769699999999,3,20,58
2924,851181601098191,2018-04-13 15:46:43,2018-04-13 15:55:54,22.91421,113.085748,22.958764000000002,113.091035,4,15,46
2925,851181601098191,2018-04-14 09:02:24,2018-04-14 09:16:50,22.958289999999998,113.09008999999999,22.998601999999998,113.11221299999998,5,9,2
2926,851181601098191,2018-04-14 12:59:32,2018-04-14 13:05:17,22.76916,112.58238300000001,22.782408,112.566399,5,12,59
2927,851181601098191,2018-04-14 14:10:48,2018-04-14 14:13:49,22.957499,113.09458500000001,22.959113000000002,113.090861,5,14,10
2928,851181601098191,2018-04-15 09:06:25,2018-04-15 09:09:21,22.959723,113.09006799999999,22.959598,113.09846399999999,6,9,6
2929,851181601098191,2018-04-15 14:35:52,2018-04-15 14:39:21,22.958522,113.09166699999999,22.960283999999998,113.088834,6,14,35
2930,851181601098191,2018-04-16 18:15:50,2018-04-16 19:16:49,23.113041,113.122736,23.108759,113.20375200000001,0,18,15
2931,851181601098191,2018-04-16 20:59:32,2018-04-16 22:33:49,23.108257000000002,113.206461,23.102045999999998,113.15878400000001,0,20,59
2932,851181601098191,2018-04-21 11:30:57,2018-04-21 11:33:47,22.958904,113.096236,22.958838,113.091071,5,11,30
2933,851181601098191,2018-04-22 09:49:06,2018-04-22 09:58:12,22.959823999999998,113.09018999999999,22.942656,113.11132099999999,6,9,49
2934,851181601098191,2018-04-22 11:11:53,2018-04-22 11:20:24,22.942432,113.11193899999999,22.92525,113.103862,6,11,11
2935,851181601098191,2018-04-22 23:19:37,2018-04-22 23:21:51,22.957427,113.098,22.959889999999998,113.08870900000001,6,23,19
2936,851181601098191,2018-04-23 19:56:16,2018-04-23 19:58:41,22.95986,113.088753,22.958824,113.094623,0,19,56
2937,851181601098191,2018-04-24 15:15:41,2018-04-24 15:18:24,22.95989800000001,113.09013700000001,22.9525,113.08431599999999,1,15,15
2938,851181601098191,2018-04-26 11:47:24,2018-04-26 11:50:04,22.954893,113.08249599999999,22.96058,113.08841799999999,3,11,47
2939,851181601098191,2018-04-28 18:13:30,2018-04-28 18:28:48,22.958277,113.09034,22.945907000000002,113.105249,5,18,13
2940,851181601098191,2018-04-29 20:40:30,2018-04-29 20:51:22,22.959945,113.089219,22.959876,113.094103,6,20,40
2941,851181601098191,2018-04-30 10:04:52,2018-04-30 11:08:24,22.960613000000002,113.082177,22.781710999999998,112.582696,0,10,4
2942,851181601098191,2018-04-30 13:54:17,2018-04-30 14:54:19,22.781898,112.582718,22.96135,113.08812900000001,0,13,54
2943,851181601098191,2018-05-01 19:24:05,2018-05-01 19:39:24,22.962188,113.091102,22.957148999999998,113.14483100000001,1,19,24
2944,851181601098191,2018-05-03 11:44:14,2018-05-03 11:46:58,22.95879200000001,113.089706,22.957197,113.10086399999999,3,11,44
2945,851181601098191,2018-05-04 14:11:45,2018-05-04 14:20:03,22.959339,113.08998999999999,22.953088,113.08349399999999,4,14,11
2946,851181601098191,2018-05-04 15:10:35,2018-05-04 15:26:39,22.958331,113.09018200000001,22.960235,113.091349,4,15,10
2947,851181601098191,2018-05-08 14:17:04,2018-05-08 15:14:09,22.76305,112.58203600000002,22.960565,113.08850100000001,1,14,17
2948,851181601098191,2018-05-08 20:41:23,2018-05-08 20:47:24,22.958458,113.09012,22.947526999999997,113.109994,1,20,41
2949,851181601098191,2018-05-09 15:25:03,2018-05-09 15:27:45,22.9595,113.090007,22.958835999999998,113.094388,2,15,25
2950,851181601098191,2018-05-10 00:16:40,2018-05-10 00:19:22,22.957535,113.091572,22.960104,113.088743,3,0,16
2951,851181601098191,2018-05-12 14:09:24,2018-05-12 14:33:14,22.965348000000002,113.063278,22.967779999999998,113.094631,5,14,9
2952,851181601098191,2018-05-15 20:13:51,2018-05-15 20:22:13,22.965156,113.11129,22.959011,113.145288,1,20,13
2953,851181601098191,2018-05-15 21:23:35,2018-05-15 21:32:53,22.967709,113.13445700000001,22.96069,113.09020100000001,1,21,23
2954,851181601098191,2018-05-19 12:03:33,2018-05-19 12:12:55,22.971484,113.12819099999999,22.960122,113.089572,5,12,3
2955,851181601098191,2018-05-20 14:09:49,2018-05-20 15:38:07,22.955582,113.093131,23.118535,113.416175,6,14,9
2956,851181601098191,2018-05-20 16:48:01,2018-05-20 17:36:43,23.111648000000002,113.426474,22.960058,113.14923,6,16,48
2957,851181601098191,2018-05-30 10:11:06,2018-05-30 11:17:48,22.964987,113.080141,22.770796,112.582394,2,10,11
2958,851181601098191,2018-05-30 12:41:11,2018-05-30 13:47:31,22.766028,112.58208400000001,22.971073999999998,113.06551599999999,2,12,41
2959,851181601098191,2018-05-30 13:58:49,2018-05-30 14:04:50,22.967776999999998,113.06125700000001,22.963075,113.07959,2,13,58
2960,851181601098191,2018-05-30 14:30:36,2018-05-30 14:33:38,22.944293,113.11343899999999,22.938118,113.13002900000001,2,14,30
2961,851181601098191,2018-05-31 18:17:09,2018-05-31 18:19:58,22.96004,113.089978,22.951665,113.088729,3,18,17
2962,851181601098191,2018-05-31 18:32:40,2018-05-31 18:35:39,22.946627,113.08675,22.94361,113.08399299999999,3,18,32
2963,851181601098191,2018-05-31 21:36:06,2018-05-31 21:42:15,22.943542,113.08346100000001,22.958807999999998,113.09013600000002,3,21,36
2964,851181601098191,2018-06-04 13:17:27,2018-06-04 13:23:14,22.960339,113.091222,22.960238,113.08877700000001,0,13,17
2965,851181601098191,2018-06-05 01:23:14,2018-06-05 01:26:09,22.95702600000001,113.094948,22.960033,113.089913,1,1,23
2966,851181601098191,2018-06-05 11:17:02,2018-06-05 11:19:44,22.959567,113.08991599999999,22.960257000000002,113.09197900000001,1,11,17
2967,851181601098191,2018-06-05 13:02:03,2018-06-05 13:04:42,22.963414999999998,113.092777,22.964513,113.089823,1,13,2
2968,851181601098191,2018-06-05 15:33:43,2018-06-05 15:45:22,22.958488,113.08923200000001,22.958636,113.09107,1,15,33
2969,851181601098191,2018-06-05 18:12:38,2018-06-05 18:15:12,22.953631,113.100715,22.94611,113.111392,1,18,12
2970,851181601098191,2018-06-06 08:44:05,2018-06-06 08:59:05,22.96015,113.089256,22.998634,113.109684,2,8,44
2971,851181601098191,2018-06-06 09:24:36,2018-06-06 09:39:35,22.998442999999998,113.11310900000001,23.031422,113.10678,2,9,24
2972,851181601098191,2018-06-06 09:50:13,2018-06-06 10:02:20,23.027299,113.10825600000001,22.971398,113.09699599999999,2,9,50
2973,851181601098191,2018-06-07 12:01:26,2018-06-07 12:03:46,22.959269,113.086706,22.958784,113.094072,3,12,1
2974,851181601098191,2018-06-07 14:36:16,2018-06-07 14:43:45,22.958767,113.09661499999999,22.965625,113.116235,3,14,36
2975,851181601098191,2018-06-07 19:03:42,2018-06-07 19:06:49,22.965539,113.112972,22.957368,113.100691,3,19,3
2976,851181601098191,2018-06-09 02:11:48,2018-06-09 02:14:20,22.955572,113.09494,22.960176,113.08885500000001,5,2,11
2977,851181601098191,2018-06-10 14:32:45,2018-06-10 14:47:43,22.958834,113.089975,22.96572,113.116303,6,14,32
2978,851181601098191,2018-06-10 19:19:35,2018-06-10 19:28:27,22.966179999999998,113.11416100000001,22.959095,113.08995300000001,6,19,19
2979,851181601098191,2018-06-11 15:48:45,2018-06-11 15:54:45,22.958886,113.090511,22.945429,113.112251,0,15,48
2980,851181601098191,2018-06-11 16:23:35,2018-06-11 16:36:24,22.932494000000002,113.13926599999999,22.959437,113.09158300000001,0,16,23
2981,851181601098191,2018-06-12 10:12:54,2018-06-12 11:09:49,22.961525,113.086773,22.763461,112.58195500000001,1,10,12
2982,851181601098191,2018-06-12 14:23:34,2018-06-12 15:39:53,22.781323999999998,112.580592,22.952393,113.08344699999999,1,14,23
2983,851181601098191,2018-06-12 16:23:06,2018-06-12 16:25:35,22.951332,113.085972,22.958351999999998,113.090296,1,16,23
2984,851181601098191,2018-06-12 17:11:15,2018-06-12 17:14:14,22.958928,113.08991499999999,22.950847,113.087474,1,17,11
2985,851181601098191,2018-06-12 22:34:51,2018-06-12 22:40:16,22.950039,113.08795900000001,22.960307,113.088889,1,22,34
2986,851181601098191,2018-06-13 17:31:41,2018-06-13 17:34:40,22.951325,113.08666699999999,22.960142,113.09022,2,17,31
2987,851181601098191,2018-06-14 21:24:20,2018-06-14 21:27:07,22.955898,113.090098,22.950596,113.08469099999999,3,21,24
2988,851181601098191,2018-06-14 21:43:09,2018-06-14 21:46:08,22.951662,113.088876,22.960161,113.08887800000001,3,21,43
2989,851181601098191,2018-06-15 15:16:17,2018-06-15 15:28:28,22.967448,113.09473799999999,22.958838,113.145845,4,15,16
2990,851181601098191,2018-06-17 10:16:20,2018-06-17 10:18:43,22.917059,113.08353999999999,22.919247,113.07560600000001,6,10,16
2991,851181601098191,2018-06-20 14:58:38,2018-06-20 16:01:33,22.784735,112.56796299999999,22.958005,113.12025700000001,2,14,58
2992,851181601098191,2018-06-21 17:27:40,2018-06-21 17:37:24,22.964986,113.11421499999999,22.960382,113.090014,3,17,27
2993,851181601098191,2018-06-23 09:12:28,2018-06-23 09:14:48,22.919597,113.088792,22.918460999999997,113.087944,5,9,12
2994,851181601098191,2018-06-23 10:00:57,2018-06-23 11:56:02,22.944871,113.084324,22.766669,112.58216499999999,5,10,0
2995,851181601098191,2018-06-23 17:54:03,2018-06-23 18:05:36,22.962235,113.079024,22.954851,113.089997,5,17,54
2996,851181601098191,2018-07-03 11:22:37,2018-07-03 11:28:39,22.962754,113.076792,22.966763,113.063598,1,11,22
2997,851181601098191,2018-07-06 08:20:16,2018-07-06 08:26:21,22.956437,113.103376,22.94685,113.11063999999999,4,8,20
2998,851181601098191,2018-07-14 14:33:16,2018-07-14 14:54:28,22.965397,113.19301899999999,22.960253,113.088858,5,14,33
2999,851181601098191,2018-07-16 12:57:45,2018-07-16 13:48:29,22.78794,112.57370700000001,22.961069000000002,113.08856399999999,0,12,57
3000,851181601098191,2018-07-21 10:08:53,2018-07-21 11:26:46,22.955425,113.094149,22.779073999999998,112.58291000000001,5,10,8
3001,851181601098191,2018-07-21 14:13:54,2018-07-21 14:34:17,22.819446,112.59189199999999,22.931708999999998,112.773859,5,14,13
3002,851181601098191,2018-07-21 15:10:30,2018-07-21 15:55:55,22.921386,112.77855600000001,22.959168,113.091324,5,15,10
3003,851181601098191,2018-07-23 18:13:15,2018-07-23 18:25:26,22.953022,113.089818,22.955601,113.10781599999999,0,18,13
3004,851181601098191,2018-07-27 12:25:41,2018-07-27 12:39:59,22.923199,113.090299,22.88822,113.04571299999999,4,12,25
3005,851181601098191,2018-07-29 21:04:08,2018-07-29 21:13:55,22.94522000000001,113.11281699999999,22.958888,113.090268,6,21,4
