,out_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,week,hour,min
5383,861021509017441,2018-01-01 11:09:31,2018-01-01 11:12:30,35.850741,106.64211499999999,35.850852,106.632625,0,11,9
5384,861021509017441,2018-01-01 13:36:06,2018-01-01 13:39:32,35.850879,106.634281,35.850327,106.642574,0,13,36
5385,861021509017441,2018-01-17 20:27:34,2018-01-17 20:48:05,35.851132,106.64211100000001,35.862076,106.47513500000001,2,20,27
5386,861021509017441,2018-01-18 07:46:19,2018-01-18 08:40:57,36.02164000000001,106.28246399999999,35.85048300000001,106.642234,3,7,46
5387,861021509017441,2018-01-18 17:43:31,2018-01-18 18:38:13,35.851463,106.642168,36.018932,106.285784,3,17,43
5388,861021509017441,2018-01-19 09:34:03,2018-01-19 09:46:07,36.021707,106.28245600000001,35.99978400000001,106.28471599999999,4,9,34
5389,861021509017441,2018-01-22 20:56:49,2018-01-22 21:02:50,35.851795,106.64044299999999,35.862866,106.604766,0,20,56
5390,861021509017441,2018-01-22 21:43:58,2018-01-22 21:49:38,36.00083,106.285597,36.01893300000001,106.285772,0,21,43
5391,861021509017441,2018-01-23 11:07:31,2018-01-23 12:08:05,36.022736,106.28313,35.85195200000001,106.638403,1,11,7
5392,861021509017441,2018-02-03 16:53:01,2018-02-03 17:05:06,35.85171300000001,106.641402,35.854328,106.615202,5,16,53
5393,861021509017441,2018-02-03 17:36:17,2018-02-03 18:27:38,35.855578,106.615573,35.85052299999999,106.642347,5,17,36
5394,861021509017441,2018-02-06 17:00:38,2018-02-06 17:03:39,35.8512,106.64216699999999,35.852533,106.63023600000001,1,17,0
5395,861021509017441,2018-02-06 17:28:56,2018-02-06 17:31:55,35.85063800000001,106.630319,35.85053,106.64217,1,17,28
5396,861021509017441,2018-02-07 20:05:09,2018-02-07 20:20:45,35.850357,106.642063,35.850332,106.64222600000001,2,20,5
5397,861021509017441,2018-02-10 10:23:26,2018-02-10 10:32:29,35.850117,106.64206399999999,35.829509,106.654094,5,10,23
5398,861021509017441,2018-02-13 11:23:59,2018-02-13 11:30:23,35.849385,106.642103,35.831701,106.653548,1,11,23
5399,861021509017441,2018-02-13 12:07:30,2018-02-13 12:27:10,35.83135700000001,106.65533799999999,35.85409600000001,106.622473,1,12,7
5400,861021509017441,2018-02-22 13:34:24,2018-02-22 14:39:21,35.851703,106.641681,36.015852,106.234256,3,13,34
5401,861021509017441,2018-02-22 15:08:04,2018-02-22 15:32:13,35.995231,106.241382,36.029635999999996,106.249039,3,15,8
5402,861021509017441,2018-02-22 15:49:44,2018-02-22 16:01:45,36.032588,106.256819,36.02211099999999,106.28223899999999,3,15,49
5403,861021509017441,2018-02-22 17:02:56,2018-02-22 17:12:19,36.019455,106.282106,36.008041,106.285215,3,17,2
5404,861021509017441,2018-02-23 14:23:13,2018-02-23 14:32:15,36.022689,106.28274499999999,36.029437,106.25031100000001,4,14,23
5405,861021509017441,2018-02-23 16:05:04,2018-02-23 16:44:16,36.029364,106.251028,36.034788,106.26183999999999,4,16,5
5406,861021509017441,2018-02-23 16:59:14,2018-02-23 18:17:30,36.034425,106.26041200000002,35.853699,106.660725,4,16,59
5407,861021509017441,2018-03-02 12:59:35,2018-03-02 14:36:49,35.851068,106.64399999999999,35.536657,106.683526,4,12,59
5408,861021509017441,2018-03-02 15:27:16,2018-03-02 15:51:00,35.538362,106.678099,35.557539,106.65928799999999,4,15,27
5409,861021509017441,2018-03-02 16:07:25,2018-03-02 16:38:16,35.561957,106.66214699999999,35.644447,106.72196399999999,4,16,7
5410,861021509017441,2018-03-02 20:49:45,2018-03-02 22:23:23,35.85181,106.639797,36.02218900000001,106.28213899999999,4,20,49
5411,861021509017441,2018-03-03 11:13:28,2018-03-03 11:28:56,36.01957,106.27934499999999,36.020308,106.264099,5,11,13
5412,861021509017441,2018-03-03 12:32:21,2018-03-03 12:47:25,36.019542,106.263167,36.022101,106.282261,5,12,32
5413,861021509017441,2018-03-04 09:31:07,2018-03-04 10:25:48,35.850936,106.642222,36.025372,106.27611999999999,6,9,31
5414,861021509017441,2018-03-04 15:27:05,2018-03-04 15:37:23,36.021169,106.282371,36.007574,106.28513600000001,6,15,27
5415,861021509017441,2018-03-04 20:28:35,2018-03-04 21:16:31,36.036915,106.267233,35.852145,106.63745300000001,6,20,28
5416,861021509017441,2018-03-06 17:50:36,2018-03-06 18:11:44,35.850074,106.64206399999999,35.849286,106.633346,1,17,50
