,out_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,week,hour,min
4900,861021509014661,2018-03-07 17:19:13,2018-03-07 17:21:59,25.824085,100.574608,25.827185999999998,100.575048,2,17,19
4901,861021509014661,2018-03-09 08:03:42,2018-03-09 08:05:41,25.827072,100.576557,25.824332000000002,100.575579,4,8,3
4902,861021509014661,2018-03-09 21:20:09,2018-03-09 21:43:18,25.855356,100.583486,25.827176,100.575069,4,21,20
4903,861021509014661,2018-03-16 08:02:56,2018-03-16 08:04:47,25.827751,100.576235,25.827103,100.574997,4,8,2
4904,861021509014661,2018-03-16 10:51:06,2018-03-16 10:54:39,25.823916,100.575203,25.827174,100.575016,4,10,51
4905,861021509014661,2018-03-16 14:27:25,2018-03-16 16:09:57,25.827881,100.573633,25.592117000000002,100.224476,4,14,27
4906,861021509014661,2018-03-16 17:59:51,2018-03-16 18:23:18,25.591243,100.22487199999999,25.598457999999997,100.27521899999999,4,17,59
4907,861021509014661,2018-03-17 09:36:21,2018-03-17 09:39:20,25.599299,100.275749,25.599038,100.274411,5,9,36
4908,861021509014661,2018-03-17 14:36:35,2018-03-17 15:53:11,25.591421,100.252753,25.483635999999997,100.545671,5,14,36
4909,861021509014661,2018-03-18 09:12:42,2018-03-18 09:15:13,25.484172,100.548312,25.485151000000002,100.552952,6,9,12
4910,861021509014661,2018-03-18 09:35:56,2018-03-18 10:13:33,25.486107999999998,100.55279399999999,25.690519000000002,100.647812,6,9,35
4911,861021509014661,2018-03-18 10:23:51,2018-03-18 10:50:18,25.700205,100.584639,25.827131,100.57503100000001,6,10,23
4912,861021509014661,2018-03-19 09:17:35,2018-03-19 09:26:01,25.82725,100.57522900000001,25.824425,100.575489,0,9,17
4913,861021509014661,2018-03-20 08:51:26,2018-03-20 08:54:38,25.824372,100.57540300000001,25.82715,100.57510400000001,1,8,51
4914,861021509014661,2018-03-20 12:07:59,2018-03-20 12:12:07,25.824371,100.57536400000001,25.827163,100.575053,1,12,7
4915,861021509014661,2018-03-21 09:35:56,2018-03-21 09:47:29,25.823837,100.57623000000001,25.838589000000002,100.598799,2,9,35
4916,861021509014661,2018-03-21 12:27:02,2018-03-21 12:34:45,25.835587,100.599301,25.824262,100.57554300000001,2,12,27
4917,861021509014661,2018-03-21 16:57:16,2018-03-21 16:59:45,25.824737,100.576174,25.827211,100.575026,2,16,57
